created_at,trend,adjusted_close
2017-04-18,0.001,1206.09
2017-04-19,0.001,1215.2
2017-04-20,0.002,1238.09
2017-04-21,0.034,1249.64
2017-04-22,0.002,1240.89
2017-04-23,0.003,1249.14
2017-04-24,0.002,1248.18
2017-04-25,0.001,1264.31
2017-04-26,0.01,1286.63
2017-04-27,0.016,1332.91
2017-04-28,0.004,1329.62
2017-04-29,0.004,1336.28
2017-04-30,0.005,1351.91
2017-05-01,0.014,1415.81
2017-05-02,0.089,1445.93
2017-05-03,0.015,1485.55
2017-05-04,0.009,1516.76
2017-05-05,0.069,1507.77
2017-05-06,0.002,1545.29
2017-05-07,0.001,1554.45
2017-05-08,0.001,1664.47
2017-05-09,0.079,1697.5
2017-05-10,0.012,1752.31
2017-05-11,0.094,1819.29
2017-05-12,0.056,1686.39
2017-05-13,0.009,1763.74
2017-05-14,0.008,1772.55
2017-05-15,0.008,1708.92
2017-05-16,0.005,1729.34
2017-05-17,0.002,1801.3
2017-05-18,0.123,1880.99
2017-05-19,0.008,1962.0
2017-05-20,0.014,2040.18
2017-05-21,0.042,2044.19
2017-05-22,0.02,2124.41
2017-05-23,0.031,2272.58
2017-05-24,0.012,2445.28
2017-05-25,0.475,2307.22
2017-05-26,0.011,2244.89
2017-05-27,0.005,2052.43
2017-05-28,0.017,2189.02
2017-05-29,0.008,2278.21
2017-05-30,0.001,2192.55
2017-05-31,0.021,2303.34
2017-06-01,0.008,2412.65
2017-06-02,0.051,2492.6
2017-06-03,0.009,2545.43
2017-06-04,0.009,2524.06
2017-06-05,0.011,2704.96
2017-06-06,0.004,2870.5
2017-06-07,0.007,2691.51
2017-06-08,0.001,2798.78
2017-06-09,0.007,2811.43
2017-06-10,0.001,2900.25
2017-06-11,0.001,2973.45
2017-06-12,0.003,2656.77
2017-06-13,0.018,2712.99
2017-06-14,0.01,2467.27
2017-06-15,0.026,2442.46
2017-06-16,0.017,2508.58
2017-06-17,0.006,2655.1
2017-06-18,0.003,2539.56
2017-06-19,0.002,2616.82
2017-06-20,0.025,2754.38
2017-06-21,0.065,2677.62
2017-06-22,0.015,2722.84
2017-06-23,0.005,2710.37
2017-06-24,0.003,2590.05
2017-06-25,0.001,2541.62
2017-06-26,0.005,2446.05
2017-06-27,0.013,2583.75
2017-06-28,0.024,2577.74
2017-06-29,0.006,2558.37
2017-06-30,0.023,2480.61
2017-07-01,0.027,2424.61
2017-07-02,0.018,2536.46
2017-07-03,0.015,2572.47
2017-07-04,0.007,2617.32
2017-07-05,0.015,2627.86
2017-07-06,0.012,2614.24
2017-07-07,0.013,2513.88
2017-07-08,0.011,2564.86
2017-07-09,0.037,2511.43
2017-07-10,0.04,2344.02
2017-07-11,0.021,2324.29
2017-07-12,0.044,2403.09
2017-07-13,0.097,2362.44
2017-07-14,0.029,2234.17
2017-07-15,0.008,1975.08
2017-07-16,0.005,1914.09
2017-07-17,0.121,2233.39
2017-07-18,0.036,2320.23
2017-07-19,0.013,2282.58
2017-07-20,0.041,2866.02
2017-07-21,0.013,2675.08
2017-07-22,0.061,2836.53
2017-07-23,0.061,2756.61
2017-07-24,0.026,2763.42
2017-07-25,0.057,2582.58
2017-07-26,0.074,2559.21
2017-07-27,0.074,2691.88
