created_at,trend,adjusted_close
2017-07-10,0.011,174.07
2017-07-11,0.006,162.62
2017-07-12,0.007,177.73
2017-07-13,0.002,167.74
2017-07-14,0.0,159.51
2017-07-15,0.002,141.88
2017-07-16,0.09,131.35
2017-07-17,0.006,149.99
2017-07-18,0.004,154.61
2017-07-19,0.007,153.52
2017-07-20,0.0,182.7
2017-07-21,0.013,182.04
2017-07-22,0.002,190.17
2017-07-23,0.002,188.71
2017-07-24,0.017,201.48
2017-07-25,0.009,193.45
2017-07-26,0.007,192.22
2017-07-27,0.004,193.71
2017-07-28,0.002,184.58
2017-07-29,0.054,185.5
2017-07-30,0.019,171.41
2017-07-31,0.002,175.72
2017-08-01,0.006,184.04
2017-08-02,0.007,181.6
2017-08-03,0.011,187.64
2017-08-04,0.002,187.09
2017-08-05,0.0,192.0
2017-08-06,0.002,188.77
2017-08-07,0.0,196.64
2017-08-08,0.002,203.31
2017-08-09,0.007,198.94
2017-08-10,0.002,201.01
2017-08-11,0.004,205.66
2017-08-12,0.004,204.29
2017-08-13,0.007,196.9
2017-08-14,0.007,198.74
2017-08-15,0.002,202.64
2017-08-16,0.0,231.08
2017-08-17,0.006,234.74
2017-08-18,0.006,222.63
2017-08-19,0.0,286.58
2017-08-20,0.002,291.51
2017-08-21,0.004,281.22
2017-08-22,0.0,291.76
2017-08-23,0.007,292.46
2017-08-24,0.004,313.34
2017-08-26,0.0,396.74
2017-08-28,0.002,356.56
2017-08-29,0.002,360.1
2017-08-30,0.011,371.61
2017-08-31,0.004,380.77
2017-09-01,0.007,395.46
2017-09-02,0.004,348.09
2017-09-03,0.004,356.27
2017-09-04,0.0,313.65
2017-09-05,0.0,326.74
2017-09-06,0.007,349.76
2017-09-07,0.0,346.98
2017-09-08,0.002,330.89
2017-09-10,0.0,324.26
2017-09-11,0.002,317.75
2017-09-12,0.002,326.59
2017-09-13,0.009,298.96
2017-09-14,0.009,240.08
2017-09-15,0.004,285.56
2017-09-16,0.0,300.27
2017-09-17,0.002,312.09
2017-09-18,0.0,335.58
2017-09-19,0.002,325.95
2017-09-20,0.011,342.58
2017-09-21,0.007,329.85
2017-09-22,0.007,342.61
2017-09-23,0.0,351.08
2017-09-24,0.004,329.2
2017-09-25,0.009,348.22
2017-09-26,0.009,341.7
2017-09-27,0.011,350.51
2017-09-28,0.006,342.36
2017-09-29,0.004,328.7
2017-09-30,0.004,329.58
2017-10-01,0.0,317.01
2017-10-02,0.009,307.98
2017-10-03,0.002,294.5
2017-10-04,0.004,303.32
2017-10-05,0.007,305.35
2017-10-06,0.0,305.95
2017-10-07,0.009,311.52
