created_at,trend,adjusted_close
2017-07-14,0.006,197.14
2017-07-15,0.007,169.1
2017-07-16,0.032,155.42
2017-07-17,0.274,189.97
2017-07-18,0.112,227.09
2017-07-19,0.129,194.41
2017-07-20,0.098,226.33
2017-07-21,0.73,216.33
2017-07-22,0.057,230.47
2017-07-23,0.072,228.32
2017-07-24,0.251,225.48
2017-07-25,0.239,203.59
2017-07-26,0.065,202.88
2017-07-27,0.029,202.93
2017-07-28,0.034,191.21
2017-07-29,0.004,206.14
2017-07-30,0.003,196.78
2017-07-31,0.022,201.33
2017-08-01,0.022,225.9
2017-08-02,0.015,218.12
2017-08-03,0.008,224.39
2017-08-04,0.037,220.6
2017-08-05,0.005,253.09
2017-08-06,0.001,264.56
2017-08-07,0.017,269.94
2017-08-08,0.013,296.51
2017-08-09,0.016,295.28
2017-08-10,0.048,298.28
2017-08-11,0.042,309.32
2017-08-12,0.03,308.02
2017-08-13,0.004,296.62
2017-08-14,0.009,299.16
2017-08-15,0.026,286.52
2017-08-16,0.027,301.38
2017-08-17,0.042,300.3
2017-08-18,0.01,292.62
2017-08-19,0.065,293.02
2017-08-20,0.043,298.2
2017-08-21,0.006,321.85
2017-08-22,0.019,313.37
2017-08-23,0.004,317.4
2017-08-24,0.026,325.28
2017-08-25,0.008,330.06
2017-08-26,0.025,332.86
2017-08-27,0.007,347.88
2017-08-28,0.008,347.66
2017-08-29,0.05,372.35
2017-08-30,0.029,383.86
2017-08-31,0.011,388.33
2017-09-01,0.019,391.42
2017-09-02,0.011,351.03
2017-09-03,0.012,352.45
2017-09-04,0.02,303.7
2017-09-05,0.016,317.94
2017-09-06,0.001,338.92
2017-09-07,0.021,335.37
2017-09-08,0.013,306.72
2017-09-09,0.004,303.79
2017-09-10,0.002,299.21
2017-09-11,0.002,297.95
2017-09-12,0.013,294.1
2017-09-13,0.024,275.84
2017-09-14,0.052,223.14
2017-09-15,0.004,259.57
2017-09-16,0.006,254.49
2017-09-17,0.017,258.4
2017-09-18,0.01,297.53
2017-09-19,0.018,283.0
2017-09-20,0.03,283.56
2017-09-21,0.178,257.77
2017-09-22,0.027,262.94
2017-09-23,0.042,286.14
2017-09-24,0.026,282.6
2017-09-25,0.042,294.89
2017-09-26,0.034,288.64
2017-09-27,0.008,309.97
2017-09-28,0.004,302.77
2017-09-29,0.011,292.58
2017-09-30,0.036,302.77
2017-10-01,0.008,303.95
2017-10-02,0.013,296.81
2017-10-03,0.078,291.81
2017-10-04,0.048,291.68
2017-10-05,0.018,294.99
2017-10-06,0.004,308.33
2017-10-07,0.007,311.26
2017-10-08,0.004,309.49
2017-10-09,0.002,296.95
2017-10-10,0.004,298.46
2017-10-11,0.004,302.86
2017-10-12,0.039,302.89
2017-10-13,0.007,336.83
2017-10-14,0.004,338.81
2017-10-15,0.002,336.58
2017-10-16,0.009,334.23
2017-10-17,0.01,316.14
2017-10-18,0.001,313.54
2017-10-19,0.02,307.41
2017-10-20,0.023,303.08
2017-10-21,0.005,299.55
2017-10-22,0.003,294.03
2017-10-23,0.0,285.27
2017-10-24,0.006,296.5
2017-10-25,0.001,296.35
2017-10-26,0.003,295.54
2017-10-27,0.063,296.36
2017-10-28,0.01,293.35
2017-10-29,0.011,304.04
2017-10-30,0.014,306.8
2017-10-31,0.004,303.64
2017-11-01,0.017,289.42
2017-11-02,0.035,284.92
2017-11-03,0.03,304.51
2017-11-04,0.001,300.04
2017-11-05,0.007,296.23
2017-11-06,0.006,296.82
2017-11-07,0.199,291.84
2017-11-08,0.235,307.35
2017-11-09,0.043,319.66
2017-11-10,0.02,296.86
2017-11-11,0.005,314.23
2017-11-12,0.004,306.02
2017-11-13,0.011,314.6
2017-11-14,0.001,334.72
2017-11-15,0.019,331.2
2017-11-16,0.01,330.32
2017-11-17,0.01,331.72
2017-11-18,0.006,346.65
2017-11-19,0.079,354.6
2017-11-20,0.336,367.71
2017-11-21,0.409,360.52
2017-11-22,0.284,380.84
2017-11-23,0.709,406.57
2017-11-24,0.371,470.43
2017-11-25,0.188,464.61
2017-11-26,0.429,470.54
2017-11-27,0.357,475.24
2017-11-28,0.234,466.27
2017-11-29,0.558,427.42
2017-11-30,0.196,434.85
2017-12-01,0.196,461.58
